array_id,avg_samp_frac,true_corr_uz1,true_corr_z1z2,is_u_latent,true_mean_y,n_sim,pop_size,seed,true_log_or_samp_z2,true_log_or_samp_y,true_baseline_log_odds_samp,sim_id,mean_y,var_y,bar_s,AUC_selection,pR2_selection,CV_selection,RInd,mean_yhat,n_samp,mean_yhat_samp,var_yhat_samp,cor_yhaty_samp,mean_y_samp,var_y_samp,cor_yinv_propensity_samp,var_inv_propensity_samp,FMI,SMUB0,SMUB50,SMUB100,eb,steb
781,0.25,0.25,0,FALSE,0,167,1e4,781,0.30000000000000004,0,NA,1,0.007961303080475617,1.0529433403833517,0.2508,0.5861100857395151,0.024928098160235064,0.22575406919311225,0.8867617588927349,0.014139618297451887,2508,0.011569146149668509,0.050402207098350305,0.22158302137701447,0.011569146149668506,1.0265416973299142,0.013818294206310335,0.8604567133233335,0.7456869593490547,-0.00253702417199909,-0.011449542280960448,-0.051671568560659346,0.0036078430691928887,0.0035159698126191728
781,0.25,0.25,0,FALSE,0,167,1e4,781,0.30000000000000004,0,NA,2,0.005465293625148388,1.0492730838023112,0.2486,0.5883569763365826,0.025882080924169763,0.23094401156763755,0.8851746374485706,-0.021147181117376544,2486,-0.025189112167519123,0.05801514318221201,0.2353374740985068,-0.025189112167519158,1.04751244856968,0.022587352387615958,0.9521912336398659,0.7186119630864954,-0.003949201600687347,-0.0167810146506217,-0.07130617303896768,-0.030654405792667545,-0.029925997543866278
781,0.25,0.25,0,FALSE,0,167,1e4,781,0.30000000000000004,0,NA,3,-0.015613185530258939,1.0608383282078164,0.2542,0.5848880665901617,0.023713418646215907,0.2183465203453679,0.888992629056415,0.015553343219143539,2542,0.019260494217044243,0.07264036205396596,0.268097284512553,0.019260494217044243,1.0106322896931121,-0.014571143670198808,0.7955248484708893,0.7245142784096581,0.003687599020531405,0.013754704853635854,0.05130490179579504,0.03487367974730318,0.033858925652944946
781,0.25,0.25,0,FALSE,0,167,1e4,781,0.30000000000000004,0,NA,4,0.005402809503005058,1.066304384359088,0.2484,0.5843991486974861,0.024379878060261536,0.22447898905690972,0.8884788382365273,0.0015068836652948868,2484,-0.008028670209088255,0.07791755071507206,0.26858406801863477,-0.008028670209088257,1.0801269382311558,0.04747813640192006,0.8159099820438631,0.7299969628010625,-0.009175051812899388,-0.03416081929425095,-0.1271885542067254,-0.013431479712093315,-0.01300718337524391
781,0.25,0.25,0,FALSE,0,167,1e4,781,0.30000000000000004,0,NA,5,0.0017769181136457763,1.0776694859885458,0.2497,0.5909745299584078,0.029639914707377698,0.24675599064676051,0.8767700582710077,0.015025838849328468,2497,0.012798402932744066,0.07609361426107285,0.27017522940766336,0.012798402932743942,1.0424546111381359,0.01610805380103086,1.00378258316619,0.6865325052607847,-0.0021816076150111465,-0.008074787684252694,-0.029887224309778485,0.011021484819098166,0.010616889903220367
781,0.25,0.25,0,FALSE,0,167,1e4,781,0.30000000000000004,0,NA,6,0.010003734608752248,1.072453093988533,0.2457,0.5923638942994637,0.029091897863335308,0.24649648124997334,0.878871629113763,0.014855159751103962,2457,0.007798561720619385,0.05100485596711805,0.2204008170697116,0.007798561720619375,1.0499899085787483,0.030809515006487848,1.0174817577777011,0.7810682753275586,-0.006886567625776429,-0.03124565379264562,-0.1417674136061065,-0.0022051728881328737,-0.0021293815710082494
781,0.25,0.25,0,FALSE,0,167,1e4,781,0.30000000000000004,0,NA,7,-0.010288897723058516,1.067057454557211,0.2409,0.5806811763225541,0.021336256099751812,0.21326319486427095,0.8972497927143943,-0.06365392818095085,2409,-0.057698054707875784,0.07935183479591391,0.2750797819969801,-0.057698054707875715,1.0486718981147432,-0.0285899438513146,0.881340908646632,0.8115705395126946,0.005816016741070076,0.02114301785048647,0.07686140252473583,-0.0474091569848172,-0.04589531244783029
781,0.25,0.25,0,FALSE,0,167,1e4,781,0.30000000000000004,0,NA,8,0.01831278673105606,1.0757647829532222,0.2474,0.5825122866974118,0.02439394003151138,0.22467567637925348,0.8888304753275453,0.033046978961193366,2474,0.030804770825769552,0.06241622314435348,0.2399571327740045,0.030804770825769535,1.0840021852844937,0.0024146018274060063,0.8956820715277158,0.7712487270972618,-0.0021535791857812845,-0.008974849636203814,-0.03740188729733019,0.012491984094713474,0.012044055863130506
781,0.25,0.25,0,FALSE,0,167,1e4,781,0.30000000000000004,0,NA,9,-0.008855472259386873,1.0616926717933284,0.2481,0.5780982950139105,0.021237297379049478,0.20919154537091142,0.8961991551869537,-0.001507069888351759,2481,-0.0071477819666498086,0.0796164178099228,0.27259072979925975,-0.007147781966649784,1.0714711174320228,0.029872365227124605,0.7288669734079063,0.7720548777009854,-0.00544933739512106,-0.019990912380380806,-0.07333672863747949,0.0017076902927370885,0.0016573327021653997
781,0.25,0.25,0,FALSE,0,167,1e4,781,0.30000000000000004,0,NA,10,-0.002099658139351495,1.0795014125584281,0.2489,0.5914682839081227,0.028402291430241172,0.2421033803953002,0.8794809372392196,-0.008422753855875629,2489,-0.009871710498410345,0.06848930391891558,0.25389061996488,-0.009871710498410331,1.0625012268163514,0.0019420479068227108,1.0168722333731006,0.81798469722661,-0.0014056936082485092,-0.0055366110352676875,-0.0218070720219343,-0.007772052359058836,-0.007480387748106272
