array_id,avg_samp_frac,true_corr_uz1,true_corr_z1z2,is_u_latent,true_mean_y,n_sim,pop_size,seed,true_log_or_samp_z2,true_log_or_samp_y,true_baseline_log_odds_samp,sim_id,mean_y,var_y,bar_s,AUC_selection,pR2_selection,CV_selection,RInd,mean_yhat,n_samp,mean_yhat_samp,var_yhat_samp,cor_yhaty_samp,mean_y_samp,var_y_samp,cor_yinv_propensity_samp,var_inv_propensity_samp,FMI,SMUB0,SMUB50,SMUB100,eb,steb
293,0.25,0.75,1,FALSE,0,167,1e4,293,0.15000000000000002,0.15000000000000002,NA,1,0.0075127683783568645,2.2797930354407114,0.2531,0.5854109537120612,0.025911122692437248,0.22887666018325634,0.8841426346152357,0.1480560085218829,2531,0.4008704968300112,1.256704062309695,0.7470705446180517,0.4008704968300113,2.251696185192872,-0.7292127906221773,0.9020587375363284,0.5688533695875522,0.16847949918452948,0.2255202007337427,0.3018726977772126,0.39335772845165445,0.26051934406854227
293,0.25,0.75,1,FALSE,0,167,1e4,293,0.15000000000000002,0.15000000000000002,NA,2,0.011307389173563337,2.2729166695182617,0.2461,0.5798304727647036,0.02204711454659219,0.21426805851577935,0.8945372615985334,0.1311605798101805,2461,0.3655367483435422,1.2068106606330073,0.7402671611595812,0.36553674834354244,2.202227439713081,-0.7244310797206485,0.8034632014073684,0.707546548645759,0.15793644765456474,0.21335060629620178,0.2882075789529846,0.3542293591699791,0.2349593849011545
293,0.25,0.75,1,FALSE,0,167,1e4,293,0.15000000000000002,0.15000000000000002,NA,3,0.007841553440185443,2.2360251664991475,0.254,0.581514745308311,0.02360985736000237,0.21792903362170374,0.8892920509201745,0.12134920600036467,2540,0.36530562748398215,1.207026502456102,0.7419613597334072,0.36530562748398304,2.1925738444450458,-0.7272430295943911,0.7346246873975347,0.6484385639670234,0.1647536859758172,0.22205157157377378,0.2992764632022869,0.3574640740437976,0.23905292231828543
293,0.25,0.75,1,FALSE,0,167,1e4,293,0.15000000000000002,0.15000000000000002,NA,4,0.021262534676232084,2.3146247019541044,0.2526,0.5872743907567877,0.02717803761819405,0.23467406634714946,0.88144266168142,0.1495133877497801,2526,0.4127124609911091,1.2267605694193244,0.7384611956212306,0.41271246099110886,2.249595580906371,-0.7180504939208401,0.8846057660801407,0.6912199776484774,0.17548182024710118,0.23763174190822184,0.3217931332306691,0.3914499263148768,0.2572977117190894
293,0.25,0.75,1,FALSE,0,167,1e4,293,0.15000000000000002,0.15000000000000002,NA,5,-0.008368708049891505,2.25203656899501,0.2405,0.5823135365070848,0.023449948580423124,0.22373383516615186,0.892384025285081,0.11544796704016715,2405,0.3592673280646428,1.193929843526208,0.7427535150749865,0.359267328064643,2.1641600532309853,-0.7253652350302157,0.9171696913541191,0.5049413248260136,0.1657385368581646,0.2231406967376412,0.3004236159220512,0.3676360361145345,0.24497984507413767
293,0.25,0.75,1,FALSE,0,167,1e4,293,0.15000000000000002,0.15000000000000002,NA,6,0.016074011882687835,2.3299272751086413,0.2608,0.5837424454060766,0.024679843075066876,0.21949225154294452,0.8855128415952002,0.14712393702686283,2608,0.3947135452574659,1.255884925448535,0.7434579291407022,0.3947135452574652,2.2721502801675326,-0.732750113606305,0.7502995145953588,0.4805979234450365,0.16425321785651792,0.22093142250344117,0.2971673498173547,0.3786395333747774,0.24805887715720507
293,0.25,0.75,1,FALSE,0,167,1e4,293,0.15000000000000002,0.15000000000000002,NA,7,-0.003037176267740048,2.258742366366019,0.2493,0.5920823142951323,0.031518789345432396,0.25487230525230237,0.872920668601202,0.10181127665481796,2493,0.384779006160046,1.213234486675172,0.7426524541246182,0.3847790061600459,2.1997509085299884,-0.7206152746812048,1.0629177733636184,0.5917104043267143,0.19078760542995263,0.25690025579305253,0.3459225837957634,0.3878161824277859,0.25804329452198144
293,0.25,0.75,1,FALSE,0,167,1e4,293,0.15000000000000002,0.15000000000000002,NA,8,-0.0065126361952662255,2.259193011015381,0.2474,0.587684547516333,0.02586754889421084,0.23149111857538032,0.8854581945289018,0.11714013819359154,2474,0.3718085970993101,1.1774693205522129,0.743310237700133,0.37180859709931047,2.1311271963549703,-0.7239549635165224,0.9065625841241177,0.44132134814072954,0.17444979946517966,0.23469312087634178,0.3157404660569493,0.3783212332945767,0.25170048294743363
293,0.25,0.75,1,FALSE,0,167,1e4,293,0.15000000000000002,0.15000000000000002,NA,9,0.02922791638957574,2.309407730283118,0.243,0.5749825497007355,0.02002573640995338,0.20549615972031837,0.9001288663759253,0.14520887672718305,2430,0.37173954395398073,1.1573366916545056,0.737989442692543,0.3717395439539809,2.1250023950503873,-0.7237467899488433,0.6930458966736532,0.501923588199994,0.1553986681095997,0.21057031323189407,0.2853297094110609,0.3425116275644052,0.2253850014120903
293,0.25,0.75,1,FALSE,0,167,1e4,293,0.15000000000000002,0.15000000000000002,NA,10,0.0029488233552764052,2.3089273790135296,0.2451,0.5841359097713786,0.024689113545281128,0.227276208880865,0.8885892024066,0.09106562102585505,2451,0.3549133975007606,1.3841558336367534,0.7608765583671276,0.3549133975007601,2.390873392799348,-0.7415709166669501,0.9528783973234287,0.6350136753409649,0.17063776303834505,0.2242647130627085,0.2947451995945174,0.3519645741454837,0.2316294715620986
