array_id,avg_samp_frac,true_corr_uz1,true_corr_z1z2,is_u_latent,true_mean_y,n_sim,pop_size,seed,true_log_or_samp_z2,true_log_or_samp_y,true_baseline_log_odds_samp,sim_id,mean_y,var_y,bar_s,AUC_selection,pR2_selection,CV_selection,RInd,mean_yhat,n_samp,mean_yhat_samp,var_yhat_samp,cor_yhaty_samp,mean_y_samp,var_y_samp,cor_yinv_propensity_samp,var_inv_propensity_samp,FMI,SMUB0,SMUB50,SMUB100,eb,steb
496,0.05,0.75,0,FALSE,0,167,1e4,496,0.30000000000000004,0,NA,1,-0.002305095891164181,2.2674914832778605,0.0484,0.617868687447674,0.02450844456067006,0.4070750927931295,0.9605951310174573,-0.04827611392349775,484,-0.09796894498093695,1.2655690830689452,0.7631375097401012,-0.09796894498093699,2.1731027217176435,0.08586618607324989,54.61216647895858,0.8896209150914266,-0.03370960098163003,-0.04417238119131423,-0.057882597339970684,-0.09566384908977281,-0.06352943876920178
496,0.05,0.75,0,FALSE,0,167,1e4,496,0.30000000000000004,0,NA,2,0.0060280613492716285,2.235490882371547,0.048,0.5936670605742297,0.01635160318403939,0.3303561553214498,0.9682858090891354,-0.026985512473457852,480,-0.04120369757043989,1.1933957373919781,0.7688840914926893,-0.04120369757043981,2.0186579279634356,0.025190553831662185,43.76544285720868,0.9170225098441419,-0.010007205031078922,-0.013015232259066803,-0.01692743080923863,-0.04723175891971144,-0.031589857558424375
496,0.05,0.75,0,FALSE,0,167,1e4,496,0.30000000000000004,0,NA,3,1.6765172097869393e-4,2.2456748941545706,0.0495,0.5841117115393812,0.013756093475783127,0.29833656657914825,0.970464679908663,0.02295967127982387,495,0.04034293562121387,1.3143250985415775,0.7547109359379672,0.04034293562121376,2.3074989665687817,-5.337935635560599e-4,37.47905542027228,0.8637455651015261,0.011443544869251702,0.015162818404147644,0.02009089531120023,0.040175283900235066,0.026809302343969502
496,0.05,0.75,0,FALSE,0,167,1e4,496,0.30000000000000004,0,NA,4,0.018715535291386413,2.307149810954671,0.0537,0.5900371357148916,0.015828788075953712,0.31533810509891586,0.9661326875123735,-0.046141709760994166,537,0.006615532364341195,1.3052389784320417,0.7423183414568597,0.0066155323643412225,2.36869777393736,-0.11875106486279859,30.748729895753662,0.9028314006934579,0.034278930132642785,0.04617820713599454,0.06220809126899125,-0.012100002927045191,-0.007966133450937987
496,0.05,0.75,0,FALSE,0,167,1e4,496,0.30000000000000004,0,NA,5,-0.010743964408765344,2.2781084394969158,0.0504,0.5849869117824046,0.014054149044058422,0.30079471101087674,0.9696798931301023,-0.1266693877976501,504,-0.10465884038159662,1.4935674477415528,0.7810702543574926,-0.10465884038159658,2.4481873073482032,-0.06129820396337242,34.144319593198475,0.9134717889730402,0.01406722788182986,0.01801019537404039,0.023058355216529852,-0.09391487597283123,-0.062222462240145326
496,0.05,0.75,0,FALSE,0,167,1e4,496,0.30000000000000004,0,NA,6,0.0047272601478892005,2.268724314909856,0.0501,0.607062745758089,0.022020785186822378,0.3814950742661378,0.9617741935584744,0.002316677818510823,501,0.06060622278580327,1.3382493227964725,0.7796012445830113,0.060606222785803146,2.2018715738089125,-0.09832802490040927,53.823770197208944,0.9216061777694085,0.03928209780998016,0.05038742316399347,0.0646323021084252,0.05587896263791395,0.037098595852502886
496,0.05,0.75,0,FALSE,0,167,1e4,496,0.30000000000000004,0,NA,7,-0.02402117553499821,2.2752110347619046,0.0496,0.5825724058460954,0.012737961279414477,0.2874333972271379,0.9714866069950673,-0.06922245979252414,496,-0.09262853348511714,1.278769828857129,0.7612612148241111,-0.09262853348511678,2.2066069092196923,-0.016085683046923205,39.683225066596904,0.9177765274562303,-0.015756729564401606,-0.020698190394531246,-0.027189340520012633,-0.06860735795011857,-0.04548412583843348
496,0.05,0.75,0,FALSE,0,167,1e4,496,0.30000000000000004,0,NA,8,-0.012223502758377832,2.2873067750547116,0.0459,0.5832084851548837,0.013732152416749294,0.30365948582430086,0.9721240592013276,-0.03367968015815646,459,0.03877296494997234,1.0641980778232303,0.7186526697801379,0.0387729649499723,2.0605558179714296,-0.19414904277328035,44.78142941064657,0.9253571309296624,0.05047334105794908,0.07023328957142916,0.09772911522462735,0.05099646770835013,0.03371924853228669
496,0.05,0.75,0,FALSE,0,167,1e4,496,0.30000000000000004,0,NA,9,-0.0035041258968516857,2.3009680527853216,0.0466,0.5753089687596503,0.010402273675969116,0.2621000813357932,0.975572272419504,0.04517146460824512,466,0.07300817053514595,1.4131593158589766,0.7652508725658759,0.07300817053514597,2.4131452250383365,-0.04424731750853407,29.815292758423915,0.9101435449374409,0.017919509262052543,0.02341651594851329,0.0305997899355515,0.07651229643199765,0.050440100428258534
496,0.05,0.75,0,FALSE,0,167,1e4,496,0.30000000000000004,0,NA,10,2.246470390755531e-5,2.2381950276964497,0.0495,0.5973389869234161,0.015719354458915657,0.3201090389714144,0.9683092051418263,0.010530577519638573,495,0.038734086604837896,1.3930837887921053,0.7618501645139456,0.03873408660483774,2.400148468051892,-0.05643444586188227,35.89486315836737,0.858011182168261,0.018204723753166115,0.023895412249179713,0.031364976162241556,0.038711621900930186,0.025875717678088963
