array_id,avg_samp_frac,true_corr_uz1,true_corr_z1z2,is_u_latent,true_mean_y,n_sim,pop_size,seed,true_log_or_samp_z2,true_log_or_samp_y,true_baseline_log_odds_samp,sim_id,mean_y,var_y,bar_s,AUC_selection,pR2_selection,CV_selection,RInd,mean_yhat,n_samp,mean_yhat_samp,var_yhat_samp,cor_yhaty_samp,mean_y_samp,var_y_samp,cor_yinv_propensity_samp,var_inv_propensity_samp,FMI,SMUB0,SMUB50,SMUB100,eb,steb
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,1,0.010777971268406714,2.3179894039133897,0.0532,0.5839027225859326,0.01258156959772312,0.28078590539582965,0.9701243796658833,0.0657456586984423,532,0.3729601408699608,1.1962782837637207,0.7530933523973538,0.37296014086996115,2.1092817295382806,-0.7345338950139813,27.95512492125365,0.8848009825875784,0.21153117859598644,0.28088307767238996,0.37297245657293754,0.3621821696015544,0.23788734692041147
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,2,-0.014775134535470597,2.2890089491489096,0.0507,0.5857312904286788,0.013763300603763627,0.2983574595302354,0.9697465536036332,-0.034088304148005184,507,0.29255584505727433,1.139627466467041,0.7232669074566808,0.29255584505727444,2.17854090239341,-0.7141193832330143,29.384122712365244,0.9026276543217437,0.22130540678300253,0.3059802743653903,0.4230530544268219,0.307330979592745,0.203133988050602
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,3,0.0028738747481475016,2.308651338960524,0.05,0.5886102105263158,0.012322652773983492,0.28159919163762465,0.9718400808362371,-0.00856418301538932,500,0.32555980020079084,1.3400321815952838,0.7584224724414519,0.3255598002007908,2.3296616070008733,-0.7271606067192482,32.07714483966782,0.8997463785878272,0.2189077962207124,0.28863569339661344,0.38057376183416725,0.3226859254526433,0.21237375635937145
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,4,-0.006841414286899821,2.2811524793233997,0.0538,0.5766535128972159,0.011403663135025544,0.2661213455855639,0.9713653432149931,0.009896781471310073,538,0.3125447962101863,1.26012834763385,0.7347749960504943,0.3125447962101867,2.3340279008720275,-0.7205626766155295,22.814803385218717,0.8998634609666392,0.1981001515605554,0.2696065497946555,0.3669239580059525,0.31938621049708654,0.21146524682662118
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,5,-0.0010866617360500417,2.29471739526219,0.0473,0.593280674863984,0.01645899410808935,0.3322821379150517,0.9685661097532302,-0.039447191991243434,473,0.33507812176406226,1.3003861594229433,0.7720966474245915,0.33507812176406215,2.1813683376729824,-0.7406988632814216,46.58733110613002,0.890349401288012,0.25358097886699205,0.3284316538775783,0.4253763501928109,0.3361647835001122,0.2219154866269117
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,6,6.791051786541213e-4,2.27568464037338,0.0498,0.595830490980973,0.017463350654924013,0.33788598163978373,0.966346556228669,0.039547627249630915,498,0.41568932622263766,1.4365221886301003,0.7822953963675513,0.41568932622263766,2.347311840461161,-0.7671278045699453,53.30923803004808,0.8326157876055168,0.2455082480222819,0.3138306184112236,0.4011663878739922,0.41501022104398355,0.27510770484518765
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,7,0.015761300313237154,2.3438456467627793,0.0483,0.6081101248262073,0.018927564349416098,0.35464083833313786,0.9657416950169997,0.040840545402844416,483,0.48142874798014984,1.527590914488223,0.7710760148082096,0.4814287479801499,2.5692873490412884,-0.7413664020061514,58.628256422643844,0.9076947593980661,0.2748694825287301,0.3564752076967387,0.46230877481697447,0.46566744766691276,0.30416649675012303
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,8,0.015537798844159992,2.296917140392231,0.0517,0.5802140897148537,0.009817023644998991,0.2488189812481776,0.9742721173389384,0.0754300202427012,517,0.3532347600752607,1.1936842949125783,0.7394332926149505,0.3532347600752611,2.183189725678045,-0.7219520963757268,23.014796763425256,0.9107346120455054,0.18801561164522165,0.25426987602940965,0.3438712843591384,0.3376969612311011,0.2228201633824835
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,9,-0.021299846524785993,2.261145465373963,0.0471,0.58483211044885,0.012970925462233303,0.29357929297581503,0.9723448306016774,-0.0051022634823792495,471,0.3251337411105791,1.2617059379550772,0.7586144321364635,0.3251337411105793,2.1923805764804567,-0.747068660919577,38.66483418207374,0.8822389053789685,0.22303162486614603,0.2939986578399631,0.3875468820333187,0.3464335876353653,0.23038581728387494
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,10,0.0031081816077395694,2.2662782259740024,0.0501,0.5575548555484042,0.007917219053229549,0.22416959421424162,0.977538206659733,0.04090396445424477,501,0.29123081779206006,1.3191928592436692,0.7356527836013155,0.29123081779206,2.4376004791655834,-0.7208981531318215,19.923434017068008,0.91179158782846,0.16033420285930627,0.217948203871949,0.296265043414918,0.28812263618432044,0.19139067169730958
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,11,0.030901852541025135,2.3213111079437,0.0509,0.5866071238205401,0.015409245287754465,0.3153069753082021,0.9679017499136223,0.04802503107621991,509,0.3973789293561544,1.1746700374156227,0.730157491884088,0.39737892935615476,2.2033464990523504,-0.7171811263110409,33.49723356487828,0.9001118960247063,0.2353554144029549,0.32233513593847696,0.4414597391950714,0.36647707681512964,0.24053603061485723
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,12,-0.0024765564344345604,2.2814145589024704,0.0493,0.5887214310540051,0.01507186243605188,0.3134496483180603,0.9690938646758366,-0.027354392671973267,493,0.3376682867109821,1.4200954566863353,0.7555636774343406,0.33766828671098187,2.4875704809645756,-0.7320205628862542,40.35189792999475,0.8000260802296973,0.23143665905519267,0.3063099325275662,0.40540584688731934,0.34014484314541643,0.22519657795470976
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,13,-0.01451891096141943,2.283199911974614,0.0499,0.5894700673845322,0.0159708490469197,0.3230560509311293,0.9677590061170696,-0.003980085935827468,499,0.35647901155684836,1.4098528796323224,0.7760521084295863,0.3564790115568478,2.340949415707359,-0.7583578925414576,43.866422913644456,0.878598137143687,0.23559169474535077,0.30357715955709796,0.39118141199489115,0.37099792251826724,0.24552714179100374
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,14,0.010394247038214378,2.2328601203721843,0.0439,0.5870891594292398,0.013553502593024052,0.3038936448922168,0.9733181379784616,0.0023006011350955127,439,0.3377049973705623,1.31323899875366,0.7678934879261486,0.3377049973705621,2.2271106880442617,-0.7546120590451901,51.68972197241528,0.9393127288689456,0.22474904222816516,0.29268257351048166,0.38114996169707077,0.3273107503323477,0.219043066688709
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,15,6.408584702972423e-4,2.2879879037902984,0.0502,0.6018786509049084,0.017596201241901567,0.3386834434640206,0.9659961822762034,0.0605232849109492,502,0.4233151818770353,1.1585874873534916,0.7148855763589876,0.4233151818770352,2.267022154629824,-0.6807321890898875,47.45746525388895,0.8949953863429642,0.24095153440368267,0.3370490920111755,0.47147278271833903,0.42267432340673794,0.2794338433431082
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,16,0.022502871866782192,2.26250991877746,0.0485,0.593191650730534,0.015426707436328726,0.31850859440667795,0.9691046663425488,-0.0382907265590114,485,0.29218634730500764,1.0877551475706997,0.7536786644796564,0.29218634730500753,1.9149555816501853,-0.7478451235112298,43.9575438957494,0.8441718905783813,0.23881521052313487,0.31686608866394556,0.4204259767426368,0.26968347543822535,0.17929124808084473
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,17,0.0024252342758085536,2.3436820270482315,0.0485,0.5800115931979349,0.012528564141507631,0.28628270592042887,0.9722305775257178,0.03252977851401802,485,0.37872321232995554,1.4660248437644237,0.7567743971092521,0.37872321232995576,2.559814345324333,-0.7302636357542733,33.28116551235824,0.9333453886939591,0.2163787423173008,0.28592238736383047,0.3778172047786034,0.3762979780541472,0.24580037434458335
116,0.05,0.75,1,FALSE,0,167,1e4,116,0.30000000000000004,0,NA,18,0.00934248083353218,2.309385097407854,0.0495,0.5854734616018151,0.014263751937715547,0.3048527840473692,0.969819574379309,0.04069859391145821,495,0.37070673397638554,1.1535521149171752,0.7071205961066984,0.3707067339763854,2.307014083543756,-0.6839361164733538,34.937725787854234,0.8814358078213204,0.21726988252994128,0.30726001155417787,0.43452278613564094,0.36136425314285325,0.23779187405918584
