state,weight,likely,male,age1,age2,age3,age4,age5,age6,hsless,somecoll,coll,postcoll,white,black,hisp,other
AZ,3565.9802,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
AZ,3281.6481,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
AZ,3281.6481,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
AZ,3166.2435,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,4104.8328,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
AZ,3062.5571,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
AZ,3893.9708,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
AZ,3272.4286,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
AZ,4101.9031,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,5459.9323,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
AZ,5263.9216,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,3523.5291,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
AZ,5296.7578,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
AZ,4324.2577,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
AZ,3532.3622,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
AZ,3062.5571,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
AZ,3236.4259,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
AZ,4079.9204,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
AZ,3547.0399,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
AZ,4001.9509,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
AZ,5263.9216,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,5974.9301,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,3173.6269,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,2652.8069,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
AZ,3593.6522,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,3603.8314,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AZ,3498.1999,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3837.0051,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
AZ,3705.5131,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
AZ,3505.3036,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
AZ,3413.8753,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
AZ,2607.053,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
AZ,3722.2896,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,2693.0534,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
AZ,3653.3071,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3708.198,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
AZ,3015.5221,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,3912.3094,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
AZ,4788.2052,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,4256.3782,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,4285.5587,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
AZ,3512.8815,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
AZ,3093.4795,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
AZ,4174.2193,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
AZ,3509.268,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AZ,4447.3522,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
AZ,3154.6406,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
AZ,3536.2843,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
AZ,3483.9382,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
AZ,3536.2843,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3457.8032,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
AZ,3391.2608,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3283.1694,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
AZ,3376.0375,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AZ,3109.0907,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,4175.8872,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
AZ,3589.4425,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
AZ,3213.4931,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
AZ,3248.2761,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,3200.4818,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3554.6458,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
AZ,3200.4818,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3057.6519,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,5206.8074,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
AZ,4752.1383,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
AZ,3253.2432,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
AZ,3282.4599,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
AZ,3653.5681,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
AZ,3726.1809,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
AZ,3534.3315,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,4311.7267,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
AZ,5387.7381,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,3973.841,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AZ,6115.4708,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
AZ,3768.1272,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3137.5933,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3669.7381,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,3666.2745,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,3666.2745,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,3162.9089,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3482.3655,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
AZ,3548.6104,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,3543.7161,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3858.3242,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
AZ,3887.4235,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AZ,4101.9031,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,4634.0726,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,6115.4708,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
AZ,4548.3347,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,2715.2055,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
AZ,3192.699,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
AZ,3301.6861,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
AZ,3301.6861,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
AZ,3931.2701,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,4395.9181,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
AZ,4100.6756,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3603.8913,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
AZ,3587.7544,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,3679.8193,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
AZ,4581.6778,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
AZ,4405.0158,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
AZ,3716.1523,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3716.1523,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3554.6596,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
AZ,3414.9933,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,4014.8881,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3968.6958,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,4909.4232,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
AZ,4548.3347,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
AZ,3203.8416,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
AZ,3975.0891,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
AZ,4041.252,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,4100.6756,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3247.5715,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
AZ,3247.5715,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
AZ,5685.0936,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
AZ,5188.6595,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
AZ,3248.2761,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
AZ,2715.2055,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
AZ,3012.7524,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,3176.5778,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,4183.9542,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,3577.8383,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3398.6577,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3004.0189,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,4096.8639,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
AZ,10862.2301,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
AZ,3699.5101,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
AZ,3805.4297,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
AZ,3577.8383,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3602.8765,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3652.9204,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3545.8086,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,4250.2531,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,4123.8158,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,3738.0754,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,3738.0754,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,4349.2108,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,3615.4495,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,3437.521,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
AZ,4143.2874,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
AZ,5104.531,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
AZ,4365.4895,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
AZ,4084.2895,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
AZ,4094.1056,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
AZ,3771.0676,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
AZ,4125.3727,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
AZ,3247.9645,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
AZ,2762.2056,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
AZ,3734.232,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
AZ,3665.9953,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AZ,3803.9653,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,4299.0491,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
AZ,5704.7241,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
AZ,5704.7241,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
AZ,3643.6491,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,3633.3914,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,4311.7267,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3534.3315,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3248.2761,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
AZ,2715.2055,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
AZ,3320.0404,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
AZ,4647.8766,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
AZ,3109.0907,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3319.6921,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
AZ,3119.686,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
AZ,3162.9089,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,3253.8327,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
AZ,4590.0847,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
AZ,4338.4227,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
AZ,3669.7381,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,3281.7149,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,4465.403,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
AZ,6639.2768,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
AZ,3679.8193,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
AZ,4011.7213,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3792.6732,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
AZ,3256.1878,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
AZ,3939.5513,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
AZ,3379.0302,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
AZ,3917.7477,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
AZ,3304.5036,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,2668.3754,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,3435.0114,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3394.8746,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3385.3172,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,3095.0009,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
AZ,3247.0541,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
AZ,3483.4183,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,3841.1973,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
AZ,3200.4818,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,3245.0548,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,2815.4971,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
AZ,3892.6398,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
AZ,3662.4525,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3225.0894,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3303.7868,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
AZ,3225.8752,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,2903.2875,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3026.6492,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,3939.5513,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,3256.1878,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
AZ,3301.6861,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,3655.3811,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AZ,3571.5677,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,3581.6509,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,2929.5053,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
AZ,3361.0035,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3166.6103,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3356.8858,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,3361.9634,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3716.1523,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,4004.3337,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,4142.1119,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
AZ,4505.6306,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
AZ,4037.3937,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
AZ,4084.3856,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
AZ,3488.2293,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AZ,3619.7727,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
AZ,3611.1681,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,3281.6575,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
AZ,2768.2875,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,2762.2056,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
AZ,3247.9645,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
AZ,2804.1118,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
AZ,3973.6342,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
AZ,4011.7213,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
AZ,3310.1564,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
AZ,3598.2966,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
AZ,3225.2695,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
AZ,3134.5937,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
AZ,3615.4495,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
AZ,3064.903,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,3231.5642,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,4057.0357,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
AZ,3973.841,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AZ,3057.5787,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,3071.8328,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3662.4525,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3298.2827,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
AZ,4177.959,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
AZ,5739.6985,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
AZ,3110.5052,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,2960.1965,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,2953.7631,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3354.3309,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3427.9597,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,3189.8389,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,4446.7755,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
AZ,3361.9634,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3606.4086,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
AZ,3169.2914,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AZ,3669.7381,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,3281.7149,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,3384.587,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
AZ,3005.6247,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3239.9186,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3495.79,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,3704.011,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
AZ,3109.0907,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,3650.2588,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
AZ,3985.5637,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
AZ,3437.521,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
AZ,4171.6581,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
AZ,3417.2973,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
AZ,3665.2421,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3603.6169,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,3739.2392,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3674.4705,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AZ,4042.4176,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
AZ,4096.8639,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
AZ,3245.5837,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3257.1107,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,4040.9421,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
AZ,3060.4651,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
AZ,3370.6407,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
AZ,4488.5257,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
AZ,6347.9893,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
AZ,5206.7716,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
AZ,3792.3619,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AZ,3887.4235,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,2920.5908,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,3973.841,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,3057.5787,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,2909.8275,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,4386.3624,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
AZ,3012.7524,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
AZ,3887.4235,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,3320.0404,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
AZ,3283.0757,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AZ,3176.5778,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AZ,4589.8692,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
AZ,5793.0789,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
AZ,4627.0661,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
AZ,3837.5153,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
AZ,3057.5787,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3376.0375,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,4243.0796,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
AZ,3548.6104,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
AZ,2668.3754,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
AZ,3818.9222,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
AZ,3806.8883,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
AZ,3125.0061,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3110.5052,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3577.8383,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3398.6577,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3859.3042,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
AZ,3950.8159,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,4100.6756,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AZ,3146.0243,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,3337.1094,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,3337.1094,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,3327.7147,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AZ,3803.9653,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
AZ,4285.5145,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
AZ,3398.6577,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3176.5778,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
AZ,4029.7325,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
AZ,3284.7343,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
AZ,3972.1838,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
AZ,3257.1107,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,3018.7093,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AZ,3653.8105,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
AZ,4124.5307,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
AZ,3595.5106,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
AZ,4048.0166,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
AZ,3110.5052,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,3162.9089,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
AZ,5236.5129,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
AZ,3170.2132,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
AZ,4177.9333,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
AZ,3116.0388,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
